779;167;-997
846;164;-991
846;164;-985
846;164;-979
846;164;-973
846;164;-967
846;164;-961
843;162;-955
840;160;-949
837;158;-943
834;156;-937
831;154;-931
828;152;-925
825;150;-919
822;148;-913
819;146;-907
816;144;-901
813;142;-895
810;140;-889
807;138;-883
804;136;-877
801;134;-871
798;132;-864
795;130;-840
805;135;-808
763;132;-776
761;132;-748
761;131;-720
771;127;-703
781;123;-686
791;119;-669
801;115;-655
811;114;-634
828;113;-612
845;112;-606
862;111;-600
880;110;-594
880;109;-588
881;109;-582
884;130;-574
887;151;-564
890;172;-552
894;196;-540
894;196;-530
895;196;-519
896;196;-508
899;197;-498
900;197;-491
899;197;-595
898;197;-617
897;196;-639
896;195;-660
895;194;-683
894;193;-706
893;192;-729
892;191;-752
891;190;-770
890;189;-791
889;188;-812
888;187;-831
887;186;-847
886;185;-861
885;184;-882
884;183;-902
883;182;-908
882;181;-914
881;180;-920
880;179;-926
879;178;-932
878;177;-938
877;176;-944
876;175;-950
875;174;-956
874;173;-962
873;172;-968
872;171;-974
871;170;-975
870;169;-986
869;168;-1002
868;167;-1018
867;166;-1029
866;165;-1037
865;164;-1051
864;163;-1065
863;162;-1079
862;161;-1093
861;160;-1107
860;159;-1118
859;158;-1129
858;157;-1138
857;156;-1146
856;155;-1153
855;154;-1161
883;183;-1169
870;211;-1177
857;239;-1185
846;269;-1194
837;284;-1202
828;299;-1210
820;314;-1217
821;315;-1208
822;316;-1199
823;317;-1189
824;318;-1175
825;319;-1161
826;320;-1152
827;321;-1143
828;322;-1134
829;323;-1123
830;324;-1116
831;325;-1107
832;326;-1097
833;327;-1087
834;328;-1078
835;329;-1069
836;330;-1060
837;331;-1049
838;339;-1042
839;147;-1034
840;356;-1026
841;374;-1017
842;382;-1009
843;402;-1001
844;438;-992
845;460;-985
870;471;-979
870;490;-974
870;509;-966
867;520;-958
866;535;-948
864;546;-944
864;559;-936
861;568;-928
860;574;-920
859;582;-913
858;590;-905
857;601;-900
856;612;-894
855;630;-889
854;634;-884
853;439;-879
852;642;-875
851;646;-871
850;650;-866
849;654;-861
848;657;-856
847;661;-852
846;666;-848
845;670;-845
844;672;-847
843;676;-872
842;679;-764
858;682;-656
865;685;-641
872;687;-626
879;690;-611
886;692;-593
893;692;-581
900;693;-569
907;693;-561
920;693;-553
904;693;-545
889;694;-538
889;694;-531
880;694;-525
873;695;-518
866;696;-508
860;698;-498
855;670;-488
855;673;-475
849;677;-470
844;681;-464
839;691;-459
835;700;-453
835;700;-446
831;708;-437
827;716;-428
823;723;-417
820;728;-408
816;734;-399
816;734;-395
813;739;-390
811;743;-382
808;747;-374
805;750;-369
803;753;-365
803;753;-359
799;756;-353
798;758;-347
796;760;-342
793;761;-336
792;762;-331
792;762;-325
791;764;-319
788;764;-326
786;764;-333
784;764;-340
783;764;-460
783;764;-689
782;763;-721
780;763;-745
779;762;-769
777;760;-791
776;759;-804
776;759;-805
774;757;-806
773;755;-807
772;753;-808
771;750;-809
770;747;-810
770;747;-811
769;745;-812
768;741;-813
768;737;-814
767;734;-815
766;730;-816
766;730;-817
766;726;-818
765;721;-819
765;716;-820
764;711;-821
764;711;-822
764;707;-823
763;701;-824
764;696;-825
763;691;-826
763;685;-827
763;685;-828
763;678;-829
762;673;-830
762;667;-831
762;660;-832
761;653;-833
761;653;-834
761;647;-835
761;641;-836
762;635;-826
761;627;-851
760;620;-876
760;620;-901
760;613;-926
760;605;-950
760;598;-974
760;591;-998
759;584;-1022
759;584;-1045
760;576;-1074
760;568;-1103
759;560;-1101
759;553;-1097
759;544;-1117
759;544;-1136
759;536;-1171
759;528;-1159
759;520;-1189
762;528;-1192
765;536;-1183
768;544;-1174
773;555;-1165
776;568;-1156
781;580;-1147
786;593;-1138
786;593;-1129
790;605;-1120
794;617;-1111
796;628;-1102
801;637;-1093
800;637;-1084
804;646;-1075
807;654;-1066
811;662;-1057
813;670;-1048
817;677;-1039
817;677;-1030
820;684;-1021
823;690;-1012
827;696;-1003
829;700;-994
832;705;-985
832;706;-976
835;710;-967
838;714;-958
841;717;-949
844;720;-940
847;723;-931
847;723;-922
850;724;-913
853;726;-904
856;727;-895
859;728;-886
861;728;-877
861;728;-868
864;727;-859
867;727;-850
870;725;-841
873;723;-832
875;721;-823
875;721;-814
878;718;-805
881;715;-796
884;711;-787
887;706;-778
890;701;-769
889;701;-760
892;695;-751
895;689;-742
898;682;-733
901;674;-724
903;666;-715
904;666;-706
906;658;-654
909;648;-645
911;639;-635
914;628;-625
914;628;-615
917;616;-605
920;604;-592
923;591;-579
925;579;-565
927;564;-553
927;565;-541
930;550;-529
927;546;-515
924;542;-507
921;538;-502
918;534;-494
915;530;-486
913;529;-478
909;538;-470
905;543;-461
901;547;-472
901;547;-483
897;549;-494
893;550;-505
891;551;-516
887;553;-527
885;554;-538
885;554;-549
882;554;-560
880;554;-571
878;552;-582
876;550;-593
875;548;-604
875;548;-615
874;546;-626
872;544;-637
871;541;-648
870;538;-659
869;535;-670
870;535;-681
869;531;-689
868;528;-709
868;524;-735
866;519;-761
865;514;-782
865;514;-797
864;509;-815
864;504;-827
863;499;-845
863;493;-859
863;493;-874
862;488;-887
862;482;-907
862;476;-926
862;469;-941
862;463;-959
862;463;-976
862;458;-987
862;451;-997
861;446;-1010
862;433;-1023
861;428;-1036
861;428;-1049
862;422;-1058
861;414;-1067
862;407;-1076
862;399;-1083
862;392;-1085
862;392;-1086
862;384;-1087
862;376;-1088
862;368;-1088
862;362;-1088
862;351;-1088
862;351;-1088
862;340;-1088
862;329;-1088
862;320;-1088
