631 ; 689 ; -998
630 ; 685 ; -1027
630 ; 681 ; -1049
629 ; 677 ; -1079
629 ; 674 ; -1109
630 ; 668 ; -1139
630 ; 664 ; -1169
629 ; 658 ; -1198
629 ; 655 ; -1219
629 ; 651 ; -1240
629 ; 651 ; -1261
629 ; 645 ; -1282
629 ; 636 ; -1303
629 ; 628 ; -1324
629 ; 622 ; -1340
629 ; 622 ; -1355
629 ; 616 ; -1376
629 ; 611 ; -1397
629 ; 605 ; -1411
629 ; 599 ; -1424
630 ; 592 ; -1436
630 ; 592 ; -1454
629 ; 586 ; -1471
630 ; 580 ; -1488
629 ; 573 ; -1504
629 ; 566 ; -1521
629 ; 566 ; -1538
630 ; 559 ; -1555
630 ; 553 ; -1562
629 ; 546 ; -1573
630 ; 538 ; -1581
630 ; 532 ; -1590
630 ; 532 ; -1599
630 ; 525 ; -1608
631 ; 516 ; -1617
630 ; 510 ; -1625
628 ; 522 ; -1633
626 ; 534 ; -1640
624 ; 546 ; -1648
625 ; 558 ; -1656
624 ; 579 ; -1667
623 ; 604 ; -1678
621 ; 620 ; -1684
621 ; 620 ; -1691
620 ; 639 ; -1698
618 ; 655 ; -1704
616 ; 678 ; -1710
614 ; 702 ; -1718
614 ; 702 ; -1722
612 ; 715 ; -1731
611 ; 728 ; -1739
610 ; 741 ; -1747
608 ; 753 ; -1755
607 ; 762 ; -1762
607 ; 762 ; -1769
606 ; 775 ; -1774
604 ; 783 ; -1780
602 ; 794 ; -1786
602 ; 804 ; -1792
600 ; 812 ; -1798
600 ; 812 ; -1804
600 ; 820 ; -1810
597 ; 827 ; -1814
597 ; 832 ; -1790
594 ; 844 ; -1766
594 ; 848 ; -1742
594 ; 848 ; -1718
593 ; 853 ; -1694
591 ; 858 ; -1670
589 ; 862 ; -1646
589 ; 867 ; -1622
589 ; 867 ; -1598
586 ; 870 ; -1574
583 ; 873 ; -1550
582 ; 877 ; -1526
581 ; 879 ; -1502
581 ; 879 ; -1478
579 ; 879 ; -1454
577 ; 879 ; -1430
575 ; 879 ; -1406
573 ; 879 ; -1382
571 ; 881 ; -1358
570 ; 880 ; -1334
568 ; 878 ; -1310
566 ; 877 ; -1286
564 ; 875 ; -1262
561 ; 872 ; -1238
561 ; 872 ; -1214
559 ; 869 ; -1190
556 ; 865 ; -1166
553 ; 859 ; -1142
551 ; 854 ; -1102
548 ; 845 ; -1069
545 ; 836 ; -1034
544 ; 829 ; -1003
542 ; 821 ; -986
539 ; 811 ; -969
538 ; 801 ; -952
538 ; 801 ; -935
533 ; 782 ; -918
529 ; 763 ; -901
527 ; 750 ; -884
524 ; 736 ; -867
524 ; 736 ; -850
521 ; 720 ; -833
521 ; 717 ; -816
521 ; 714 ; -799
521 ; 711 ; -782
521 ; 708 ; -765
521 ; 705 ; -748
