779  ;  167  ;  -1170;1
846  ;  164  ;  -1161;1
846  ;  164  ;  -1161;1
846  ;  164  ;  -1152;1
846  ;  164  ;  -1143;1
846  ;  164  ;  -1134;1
846  ;  164  ;  -1125;1
846  ;  164  ;  -1116;1
843  ;  162  ;  -1102;1
840  ;  160  ;  -1069;1
837  ;  158  ;  -1034;1
834  ;  156  ;  -1003;1
831  ;  154  ;  -997;1
828  ;  152  ;  -991;1
825  ;  150  ;  -985;1
822  ;  148  ;  -979;1
819  ;  146  ;  -973;1
816  ;  144  ;  -967;1
813  ;  142  ;  -961;1
810  ;  140  ;  -955;1
807  ;  138  ;  -949;1
804  ;  136  ;  -943;1
801  ;  134  ;  -937;1
798  ;  132  ;  -931;1
795  ;  130  ;  -925;1
805  ;  135  ;  -919;1
763  ;  132  ;  -913;1
761  ;  132  ;  -907;1
761  ;  131  ;  -901;1
771  ;  127  ;  -895;1
781  ;  123  ;  -889;1
791  ;  119  ;  -883;1
801  ;  115  ;  -877;1
811  ;  114  ;  -871;1
828  ;  113  ;  -864;1
845  ;  112  ;  -840;1
862  ;  111  ;  -808;1
880  ;  110  ;  -776;1
880  ;  109  ;  -748;1
881  ;  109  ;  -720;1
884  ;  130  ;  -703;1
887  ;  151  ;  -686;1
890  ;  172  ;  -669;1
894  ;  196  ;  -655;1
894  ;  196  ;  -634;1
895  ;  196  ;  -612;1
896  ;  196  ;  -606;1
899  ;  197  ;  -600;1
900  ;  197  ;  -594;1
899  ;  197  ;  -588;1
898  ;  197  ;  -582;1
897  ;  196  ;  -574;1
896  ;  195  ;  -564;1
895  ;  194  ;  -552;1
894  ;  193  ;  -540;1
893  ;  192  ;  -530;1
892  ;  191  ;  -519;1
891  ;  190  ;  -508;1
890  ;  189  ;  -498;1
889  ;  188  ;  -491;1
888  ;  187  ;  -595;2
887  ;  186  ;  -617;2
886  ;  185  ;  -639;2
885  ;  184  ;  -660;2
884  ;  183  ;  -683;2
883  ;  182  ;  -706;2
882  ;  181  ;  -729;2
881  ;  180  ;  -752;2
880  ;  179  ;  -770;2
879  ;  178  ;  -791;2
878  ;  177  ;  -812;2
877  ;  176  ;  -831;2
876  ;  175  ;  -847;2
875  ;  174  ;  -861;2
874  ;  173  ;  -882;2
873  ;  172  ;  -902;2
872  ;  171  ;  -908;2
871  ;  170  ;  -914;2
870  ;  169  ;  -920;2
869  ;  168  ;  -926;2
868  ;  167  ;  -932;2
867  ;  166  ;  -938;2
866  ;  165  ;  -944;2
865  ;  164  ;  -950;2
864  ;  163  ;  -956;2
863  ;  162  ;  -962;2
862  ;  161  ;  -968;2
861  ;  160  ;  -974;2
860  ;  159  ;  -975;2
859  ;  158  ;  -986;2
858  ;  157  ;  -1002;2
857  ;  156  ;  -1018;2
856  ;  155  ;  -1029;2
855  ;  154  ;  -1037;2
883  ;  183  ;  -1051;2
870  ;  211  ;  -1065;2
857  ;  239  ;  -1079;2
846  ;  269  ;  -1093;2
837  ;  284  ;  -1107;2
828  ;  299  ;  -1118;2
820  ;  314  ;  -1129;2
821  ;  315  ;  -1138;2
822  ;  316  ;  -1146;2
823  ;  317  ;  -1153;2
824  ;  318  ;  -1161;2
825  ;  319  ;  -1169;2
826  ;  320  ;  -1177;2
827  ;  321  ;  -1185;2
828  ;  322  ;  -1194;2
829  ;  323  ;  -1202;2
830  ;  324  ;  -1210;2
831  ;  325  ;  -1217;2
832  ;  326  ;  -1208;3
833  ;  327  ;  -1199;3
834  ;  328  ;  -1189;3
835  ;  329  ;  -1175;3
836  ;  330  ;  -1161;3
837  ;  331  ;  -1152;3
838  ;  332  ;  -1143;3
839  ;  333  ;  -1134;3
840  ;  334  ;  -1123;3
841  ;  335  ;  -1116;3
842  ;  336  ;  -1107;3
843  ;  337  ;  -1097;3
844  ;  338  ;  -1087;3
845  ;  339  ;  -1078;3
870  ;  362  ;  -1069;3
870  ;  362  ;  -1060;3
870  ;  363  ;  -1049;3
867  ;  363  ;  -1042;3
866  ;  358  ;  -1034;3
864  ;  359  ;  -1026;3
864  ;  359  ;  -1017;3
861  ;  354  ;  -1009;3
860  ;  356  ;  -1001;3
859  ;  358  ;  -992;3
858  ;  360  ;  -985;3
857  ;  362  ;  -979;3
856  ;  364  ;  -974;3
855  ;  366  ;  -966;3
854  ;  368  ;  -958;3
853  ;  370  ;  -948;3
852  ;  372  ;  -944;3
851  ;  374  ;  -936;3
850  ;  376  ;  -928;3
849  ;  378  ;  -920;3
848  ;  380  ;  -913;3
847  ;  382  ;  -905;3
846  ;  384  ;  -900;3
845  ;  386  ;  -894;3
844  ;  388  ;  -889;3
843  ;  390  ;  -884;3
842  ;  392  ;  -879;3
858  ;  402  ;  -875;3
865  ;  411  ;  -871;3
872  ;  420  ;  -866;3
879  ;  429  ;  -861;3
886  ;  438  ;  -856;3
893  ;  447  ;  -852;3
900  ;  456  ;  -848;3
907  ;  465  ;  -845;3
920  ;  481  ;  -847;4
904  ;  524  ;  -872;4
889  ;  568  ;  -764;5
889  ;  568  ;  -656;5
880  ;  591  ;  -641;5
873  ;  609  ;  -626;5
866  ;  625  ;  -611;5
860  ;  643  ;  -593;5
855  ;  656  ;  -581;5
855  ;  657  ;  -569;5
849  ;  669  ;  -561;5;40
844  ;  681  ;  -553;5;37
839  ;  691  ;  -545;5;33
835  ;  700  ;  -538;5;23
835  ;  700  ;  -531;5;21
831  ;  708  ;  -525;5;28
827  ;  716  ;  -518;5
823  ;  723  ;  -508;5
820  ;  728  ;  -498;5
816  ;  734  ;  -488;5
816  ;  734  ;  -475;5
813  ;  739  ;  -470;5;19
811  ;  743  ;  -464;5;18
808  ;  747  ;  -459;5;18
805  ;  750  ;  -453;5;19
803  ;  753  ;  -446;5
803  ;  753  ;  -437;5
799  ;  756  ;  -428;5
798  ;  758  ;  -417;5
796  ;  760  ;  -408;5
793  ;  761  ;  -399;5
792  ;  762  ;  -395;5;12
792  ;  762  ;  -390;5
791  ;  764  ;  -382;5
788  ;  764  ;  -374;5
786  ;  764  ;  -369;5;12
784  ;  764  ;  -365;5;13
783  ;  764  ;  -359;5
783  ;  764  ;  -353;5
782  ;  763  ;  -347;5
780  ;  763  ;  -342;5;15
779  ;  762  ;  -336;5
777  ;  760  ;  -331;5
776  ;  759  ;  -325;5
776  ;  759  ;  -319;5
774  ;  757  ;  -326;6
773  ;  755  ;  -333;6
772  ;  753  ;  -340;6
771  ;  750  ;  -347;6
770  ;  747  ;  -348;6;522
770  ;  747  ;  -721;6
769  ;  745  ;  -745;6
768  ;  741  ;  -769;6
768  ;  737  ;  -791;6
767  ;  734  ;  -804;6
766  ;  730  ;  -805;6
766  ;  730  ;  -806;6
766  ;  726  ;  -807;6
765  ;  721  ;  -808;6
765  ;  716  ;  -809;6
764  ;  711  ;  -810;6
764  ;  711  ;  -811;6
764  ;  707  ;  -812;6
763  ;  701  ;  -813;6
764  ;  696  ;  -814;6
763  ;  691  ;  -815;6
763  ;  685  ;  -816;6
763  ;  685  ;  -817;6
763  ;  678  ;  -818;6
762  ;  673  ;  -819;6
762  ;  667  ;  -820;6
762  ;  660  ;  -821;6
761  ;  653  ;  -822;6
761  ;  653  ;  -823;6
761  ;  647  ;  -824;6
761  ;  641  ;  -825;6
762  ;  635  ;  -826;6
761  ;  627  ;  -827;6
760  ;  620  ;  -828;6
760  ;  620  ;  -829;6
760  ;  613  ;  -830;6
760  ;  605  ;  -831;6
760  ;  598  ;  -832;6
760  ;  591  ;  -833;6
759  ;  584  ;  -834;6
759  ;  584  ;  -835;6
760  ;  576  ;  -836;6
760  ;  568  ;  -826;7
759  ;  560  ;  -851;8
759  ;  553  ;  -876;8
759  ;  544  ;  -901;8
759  ;  544  ;  -926;8
759  ;  536  ;  -950;8
759  ;  528  ;  -974;8
759  ;  520  ;  -998;8
762  ;  528  ;  -1022;8
765  ;  536  ;  -1045;8
768  ;  544  ;  -1074;8
773  ;  555  ;  -1103;8
776  ;  568  ;  -1101;9;35
781  ;  580  ;  -1097;9
786  ;  593  ;  -1117;10
786  ;  593  ;  -1136;10
790  ;  605  ;  -1171;10;46
794  ;  617  ;  -1159;11;40
796  ;  628  ;  -1189;12;53
801  ;  637  ;  -1192;12
800  ;  637  ;  -1183;13
804  ;  646  ;  -1174;13
807  ;  654  ;  -1165;13
811  ;  662  ;  -1156;13
813  ;  670  ;  -1147;13
817  ;  677  ;  -1138;13
817  ;  677  ;  -1129;13
820  ;  684  ;  -1120;13
823  ;  690  ;  -1111;13
827  ;  696  ;  -1102;13
829  ;  700  ;  -1093;13
832  ;  705  ;  -1084;13
832  ;  706  ;  -1075;13
835  ;  710  ;  -1066;13
838  ;  714  ;  -1057;13
841  ;  717  ;  -1048;13
844  ;  720  ;  -1039;13
847  ;  723  ;  -1030;13
847  ;  723  ;  -1021;13
