631  ;  689  ;  -998;1
630  ;  685  ;  -1027;1
630  ;  685  ;  -1027;1;72
630  ;  681  ;  -1049;1
629  ;  677  ;  -1079;1
629  ;  674  ;  -1109;1
630  ;  668  ;  -1139;1
630  ;  664  ;  -1169;1
629  ;  658  ;  -1198;1
629  ;  655  ;  -1219;1
629  ;  651  ;  -1240;1
629  ;  651  ;  -1261;1
629  ;  645  ;  -1282;1
629  ;  636  ;  -1303;1
629  ;  628  ;  -1324;1
629  ;  622  ;  -1340;1
629  ;  622  ;  -1355;1
629  ;  616  ;  -1376;1
629  ;  611  ;  -1397;1
629  ;  605  ;  -1411;1;41
629  ;  599  ;  -1424;1;39
630  ;  592  ;  -1436;1
630  ;  592  ;  -1454;1
629  ;  586  ;  -1471;1
630  ;  580  ;  -1488;1
629  ;  573  ;  -1504;1
629  ;  566  ;  -1521;1
629  ;  566  ;  -1538;1
630  ;  559  ;  -1555;1
630  ;  553  ;  -1562;1;30
629  ;  546  ;  -1573;1;33
630  ;  538  ;  -1581;1;30
630  ;  532  ;  -1590;1;26
630  ;  532  ;  -1599;1;26
630  ;  525  ;  -1608;1;33
631  ;  516  ;  -1617;1;31
630  ;  510  ;  -1625;1
628  ;  522  ;  -1633;1
626  ;  534  ;  -1640;1
624  ;  546  ;  -1648;1
625  ;  558  ;  -1656;1
624  ;  579  ;  -1667;1
623  ;  604  ;  -1678;1
621  ;  620  ;  -1684;1;28
621  ;  620  ;  -1691;1;32
620  ;  639  ;  -1698;1;52
618  ;  655  ;  -1704;1
616  ;  678  ;  -1710;1
614  ;  702  ;  -1718;1
614  ;  702  ;  -1722;1
612  ;  715  ;  -1731;1
611  ;  728  ;  -1739;1
610  ;  741  ;  -1747;1
608  ;  753  ;  -1755;1
607  ;  762  ;  -1762;1
607  ;  762  ;  -1769;1
606  ;  775  ;  -1774;1
604  ;  783  ;  -1780;1
602  ;  794  ;  -1786;1
602  ;  804  ;  -1792;1
600  ;  812  ;  -1798;1
600  ;  812  ;  -1804;1
600  ;  820  ;  -1810;1
597  ;  827  ;  -1814;1
597  ;  832  ;  -1790;2
594  ;  844  ;  -1766;2
594  ;  848  ;  -1742;2
594  ;  848  ;  -1718;2
593  ;  853  ;  -1694;2
591  ;  858  ;  -1670;2
589  ;  862  ;  -1646;2
589  ;  867  ;  -1622;2
589  ;  867  ;  -1598;2
586  ;  870  ;  -1574;2
583  ;  873  ;  -1550;2
582  ;  877  ;  -1526;2
581  ;  879  ;  -1502;2
581  ;  879  ;  -1478;2
579  ;  879  ;  -1454;2
577  ;  879  ;  -1430;2
575  ;  879  ;  -1406;2
573  ;  879  ;  -1382;2
571  ;  881  ;  -1358;2
570  ;  880  ;  -1334;2
568  ;  878  ;  -1310;2
566  ;  877  ;  -1286;2
564  ;  875  ;  -1262;2
561  ;  872  ;  -1238;2
561  ;  872  ;  -1214;2
559  ;  869  ;  -1190;2
556  ;  865  ;  -1166;2
553  ;  859  ;  -1142;2
551  ;  854  ;  -1102;2
548  ;  845  ;  -1069;2
545  ;  836  ;  -1034;2
544  ;  829  ;  -1003;2
542  ;  821  ;  -986;2
539  ;  811  ;  -969;2
538  ;  801  ;  -952;2
538  ;  801  ;  -935;2
533  ;  782  ;  -918;2
529  ;  763  ;  -901;2
527  ;  750  ;  -884;2
524  ;  736  ;  -867;2
524  ;  736  ;  -850;2
521  ;  720  ;  -833;2
521  ;  717  ;  -816;2
521  ;  714  ;  -799;2
521  ;  711  ;  -782;2
521  ;  708  ;  -765;2
521  ;  705  ;  -748;2
521  ;  702  ;  -731;2
521  ;  699  ;  -714;2
521  ;  696  ;  -697;2
521  ;  693  ;  -680;2
521  ;  690  ;  -663;2
521  ;  687  ;  -646;2
521  ;  684  ;  -629;2
521  ;  681  ;  -612;2
521  ;  678  ;  -595;2
521  ;  675  ;  -578;2
521  ;  672  ;  -561;2
521  ;  669  ;  -544;2
521  ;  666  ;  -527;2
521  ;  663  ;  -510;2
521  ;  660  ;  -467;2
521  ;  657  ;  -456;2
521  ;  654  ;  -445;2
521  ;  651  ;  -428;2
521  ;  648  ;  -410;2
521  ;  645  ;  -401;2
521  ;  642  ;  -387;2
521  ;  639  ;  -373;2
521  ;  636  ;  -359;2
521  ;  633  ;  -345;2
521  ;  630  ;  -331;2
521  ;  627  ;  -313;2
521  ;  624  ;  -302;2
521  ;  621  ;  -291;2
521  ;  618  ;  -280;2
521  ;  615  ;  -269;2
521  ;  612  ;  -258;2
521  ;  609  ;  -254;2
521  ;  606  ;  -247;2
521  ;  603  ;  -239;2
521  ;  600  ;  -232;2
521  ;  597  ;  -224;2
521  ;  594  ;  -218;2
521  ;  591  ;  -211;2
521  ;  588  ;  -220;3
521  ;  585  ;  -229;3
521  ;  582  ;  -236;3
521  ;  579  ;  -241;3
521  ;  576  ;  -268;3
521  ;  573  ;  -292;3
521  ;  570  ;  -319;3
521  ;  567  ;  -346;3
521  ;  564  ;  -361;3
521  ;  561  ;  -376;3
521  ;  558  ;  -391;3
521  ;  555  ;  -406;3
521  ;  552  ;  -421;3
521  ;  549  ;  -436;3
521  ;  546  ;  -451;3
521  ;  543  ;  -466;3
521  ;  540  ;  -481;3
521  ;  537  ;  -496;3
521  ;  534  ;  -511;3
521  ;  531  ;  -526;3
521  ;  528  ;  -533;3
521  ;  525  ;  -552;3
521  ;  522  ;  -568;3
521  ;  519  ;  -597;3
521  ;  516  ;  -597;4
521  ;  513  ;  -562;4
521  ;  510  ;  -527;4
521  ;  507  ;  -492;4
521  ;  504  ;  -457;4
521  ;  501  ;  -422;4
521  ;  498  ;  -387;4
521  ;  495  ;  -352;4
521  ;  492  ;  -317;4
521  ;  489  ;  -282;4
521  ;  486  ;  -247;4
521  ;  483  ;  -212;4
521  ;  480  ;  -168;4
521  ;  477  ;  -161;4
521  ;  474  ;  -154;4
521  ;  471  ;  -147;4
521  ;  468  ;  -140;4
521  ;  465  ;  -129;4
521  ;  462  ;  -134;5
521  ;  459  ;  -137;5
521  ;  456  ;  -111;6
521  ;  453  ;  -112;7
521  ;  450  ;  -113;7
521  ;  447  ;  -115;7
521  ;  444  ;  -117;7
521  ;  441  ;  -126;7
521  ;  438  ;  -128;7
521  ;  435  ;  -130;7
521  ;  432  ;  -132;7
521  ;  429  ;  -134;7
521  ;  426  ;  -133;8
521  ;  423  ;  -144;9
521  ;  420  ;  -155;9
521  ;  417  ;  -156;9
521  ;  414  ;  -158;9
521  ;  411  ;  -159;9
521  ;  408  ;  -172;9
521  ;  405  ;  -185;9
531  ;  459  ;  -198;9
537  ;  482  ;  -211;9
543  ;  504  ;  -224;9
549  ;  527  ;  -237;9
549  ;  527  ;  -250;9
554  ;  548  ;  -263;9
558  ;  568  ;  -276;9
563  ;  587  ;  -289;9
568  ;  606  ;  -302;9
574  ;  623  ;  -315;9
574  ;  623  ;  -328;9
579  ;  640  ;  -341;9
583  ;  655  ;  -354;9
589  ;  672  ;  -367;9
593  ;  685  ;  -380;9
597  ;  698  ;  -393;9
597  ;  698  ;  -406;9
603  ;  711  ;  -419;9
607  ;  725  ;  -432;9
612  ;  735  ;  -445;9
616  ;  746  ;  -458;9
620  ;  757  ;  -471;9
620  ;  757  ;  -484;9
625  ;  767  ;  -497;9
