779 ; 167 ; -1170
846 ; 164 ; -1161
846 ; 164 ; -1152
846 ; 164 ; -1143
846 ; 164 ; -1134
846 ; 164 ; -1125
846 ; 164 ; -1116
843 ; 162 ; -1102
840 ; 160 ; -1069
837 ; 158 ; -1034
834 ; 156 ; -1003
831 ; 154 ; -997
828 ; 152 ; -991
825 ; 150 ; -985
822 ; 148 ; -979
819 ; 146 ; -973
816 ; 144 ; -967
813 ; 142 ; -961
810 ; 140 ; -955
807 ; 138 ; -949
804 ; 136 ; -943
801 ; 134 ; -937
798 ; 132 ; -931
795 ; 130 ; -925
805 ; 135 ; -919
763 ; 132 ; -913
761 ; 132 ; -907
761 ; 131 ; -901
771 ; 127 ; -895
781 ; 123 ; -889
791 ; 119 ; -883
801 ; 115 ; -877
811 ; 114 ; -871
828 ; 113 ; -864
845 ; 112 ; -840
862 ; 111 ; -808
880 ; 110 ; -776
880 ; 109 ; -748
881 ; 109 ; -720
884 ; 130 ; -703
887 ; 151 ; -686
890 ; 172 ; -669
894 ; 196 ; -655
894 ; 196 ; -634
895 ; 196 ; -612
896 ; 196 ; -606
899 ; 197 ; -600
900 ; 197 ; -594
899 ; 197 ; -588
898 ; 197 ; -582
897 ; 196 ; -574
896 ; 195 ; -564
895 ; 194 ; -552
894 ; 193 ; -540
893 ; 192 ; -530
892 ; 191 ; -519
891 ; 190 ; -508
890 ; 189 ; -498
889 ; 188 ; -491
888 ; 187 ; -595
887 ; 186 ; -617
886 ; 185 ; -639
885 ; 184 ; -660
884 ; 183 ; -683
883 ; 182 ; -706
882 ; 181 ; -729
881 ; 180 ; -752
880 ; 179 ; -770
879 ; 178 ; -791
878 ; 177 ; -812
877 ; 176 ; -831
876 ; 175 ; -847
875 ; 174 ; -861
874 ; 173 ; -882
873 ; 172 ; -902
872 ; 171 ; -908
871 ; 170 ; -914
870 ; 169 ; -920
869 ; 168 ; -926
868 ; 167 ; -932
867 ; 166 ; -938
866 ; 165 ; -944
865 ; 164 ; -950
864 ; 163 ; -956
863 ; 162 ; -962
862 ; 161 ; -968
861 ; 160 ; -974
860 ; 159 ; -975
859 ; 158 ; -986
