








































































-379 ; 1111 -- 








-657 ; 975 -- -291 ; 1176 -- 
-282 ; 1183 -- 
-282 ; 1183 -- 
-275 ; 1190 -- 




-250 ; 1215 -- 




-232 ; 1240 -- 
-231 ; 1246 -- 
-228 ; 1254 -- 

-224 ; 1264 -- 
-223 ; 1271 -- 
-223 ; 1271 -- 


-223 ; 1290 -- 

-226 ; 1302 -- 
-226 ; 1302 -- 

-232 ; 1315 -- 
-236 ; 1321 -- 
-240 ; 1328 -- 
-244 ; 1334 -- 
-244 ; 1334 -- 
-250 ; 1340 -- 
-256 ; 1347 -- 
-264 ; 1353 -- 
-687 ; 981 -- -271 ; 1359 -- 
-279 ; 1366 -- 
-687 ; 981 -- 
-688 ; 981 -- 
-299 ; 1378 -- 
-310 ; 1386 -- 

-591 ; 986 -- -334 ; 1399 -- 
-620 ; 328 -- -536 ; 1050 -- 
-591 ; 986 -- 
-592 ; 986 -- 
-535 ; 1049 -- 
-394 ; 1426 -- 
-566 ; 1361 -- -412 ; 1432 -- 
-534 ; 1050 -- 


















-368 ; 1048 -- 
-368 ; 1036 -- 

-369 ; 1016 -- 
-369 ; 1016 -- 

-372 ; 998 -- 
-563 ; 1094 -- -375 ; 991 -- 
-563 ; 1091 -- -377 ; 983 -- 
-380 ; 976 -- 
-380 ; 976 -- 
-494 ; 1021 -- 
-387 ; 964 -- 
-390 ; 958 -- 
-394 ; 952 -- 
-489 ; 1007 -- 
-489 ; 1007 -- 

-407 ; 939 -- 
-412 ; 934 -- 
-417 ; 930 -- 
-422 ; 926 -- 
-422 ; 926 -- 
-504 ; 1014 -- 
-504 ; 980 -- 
-508 ; 976 -- 

-538 ; 1064 -- -452 ; 909 -- 
-539 ; 1064 -- -452 ; 910 -- 
-522 ; 963 -- 
-464 ; 904 -- 
-564 ; 1011 -- -533 ; 953 -- 
-564 ; 1033 -- 
-486 ; 897 -- 
-486 ; 897 -- 
-492 ; 895 -- 

-506 ; 890 -- 
-513 ; 889 -- 
-513 ; 889 -- 



-544 ; 882 -- 




-568 ; 911 -- 



-545 ; 876 -- 

-486 ; 1016 -- 
-489 ; 1015 -- 


-411 ; 882 -- 
-387 ; 882 -- 

-342 ; 884 -- 

-321 ; 884 -- 




-230 ; 891 -- 
-230 ; 891 -- 

-201 ; 893 -- 
-186 ; 895 -- 
-173 ; 895 -- 
-160 ; 896 -- 
-160 ; 896 -- 
-147 ; 897 -- 
-134 ; 898 -- 


-102 ; 900 -- 
-102 ; 900 -- 
-92 ; 902 -- 




-59 ; 905 -- 













-7 ; 913 -- 
-6 ; 913 -- 


-6 ; 914 -- 
-7 ; 914 -- 
-8 ; 914 -- 





-32 ; 914 -- 
-35 ; 914 -- 



-56 ; 915 -- 
-63 ; 915 -- 
-469 ; 948 -- 

-468 ; 951 -- 
-467 ; 952 -- 
-110 ; 915 -- 
-484 ; 956 -- -125 ; 915 -- 
-484 ; 957 -- -139 ; 915 -- 
-844 ; 663 -- -511 ; 970 -- -155 ; 915 -- 
-805 ; 834 -- -467 ; 958 -- 
-468 ; 961 -- 







-485 ; 971 -- 
-470 ; 893 -- 
-470 ; 893 -- 









-561 ; 1025 -- 
-827 ; 944 -- -561 ; 1031 -- 
-827 ; 944 -- -561 ; 1031 -- 
-562 ; 1036 -- 
-562 ; 1039 -- 
-563 ; 1042 -- 
-341 ; 1121 -- 
-345 ; 1123 -- 
-345 ; 1123 -- 
-349 ; 1125 -- 
-563 ; 1058 -- 
-550 ; 1059 -- -358 ; 1129 -- 
-549 ; 1064 -- -362 ; 1131 -- 
-467 ; 1021 -- 
-467 ; 1021 -- 
-467 ; 1024 -- 
-464 ; 915 -- 
-835 ; 796 -- -467 ; 1028 -- 
-530 ; 1084 -- 
-524 ; 1090 -- -389 ; 1141 -- 
-524 ; 1090 -- -389 ; 1142 -- 
-462 ; 966 -- 
-466 ; 1033 -- 
-466 ; 1036 -- -404 ; 1145 -- 
-408 ; 1146 -- 
-512 ; 1082 -- -414 ; 1148 -- 
-512 ; 1082 -- -414 ; 1148 -- 
-419 ; 1149 -- 
-424 ; 1151 -- 
-513 ; 1086 -- 
-637 ; 1031 -- 
-637 ; 1031 -- 
-464 ; 1005 -- 
-502 ; 1107 -- 
-570 ; 1076 -- -452 ; 1156 -- 
-458 ; 1158 -- 




-464 ; 1160 -- 

-464 ; 1151 -- 
-464 ; 1151 -- 
-453 ; 1183 -- 
-462 ; 1148 -- 
-460 ; 1146 -- 
-450 ; 1190 -- 
-460 ; 1138 -- 
-460 ; 1138 -- 
-463 ; 1133 -- 


-444 ; 1203 -- 



-445 ; 1212 -- 
-447 ; 1215 -- 
-448 ; 1218 -- 
-450 ; 1222 -- 
-450 ; 1222 -- 












-466 ; 1108 -- 

-505 ; 1256 -- 





-543 ; 1268 -- 





-562 ; 1216 -- 











-583 ; 1285 -- 


-508 ; 1109 -- 









-487 ; 1117 -- 
-487 ; 1117 -- 

-463 ; 1132 -- 



-463 ; 1134 -- 





-464 ; 1139 -- 
-535 ; 1114 -- 
-463 ; 1140 -- 
-463 ; 1140 -- 


-627 ; 1297 -- -462 ; 1142 -- 
-462 ; 1142 -- 
-506 ; 1122 -- 
-462 ; 1144 -- 








-463 ; 1148 -- 
-463 ; 1149 -- 




-462 ; 1150 -- 











-462 ; 1152 -- 

-462 ; 1152 -- 




-509 ; 1132 -- 
-547 ; 1304 -- 
-462 ; 1152 -- 
-462 ; 1152 -- 
-534 ; 1130 -- 
