

















-445 ; 1087 -- 











-563 ; 1015 -- -464 ; 904 -- 
-580 ; 1012 -- -564 ; 1011 -- -564 ; 1035 -- -533 ; 953 -- -469 ; 902 -- 
-580 ; 1004 -- -564 ; 1033 -- 
-543 ; 941 -- -486 ; 897 -- 
-543 ; 941 -- -486 ; 897 -- -461 ; 1110 -- 
-547 ; 937 -- -492 ; 895 -- 
-499 ; 892 -- 
-782 ; 1315 -- -506 ; 890 -- 
-566 ; 922 -- -513 ; 889 -- 
-566 ; 922 -- -513 ; 889 -- 
-521 ; 887 -- 
-529 ; 886 -- 
-536 ; 884 -- 
-585 ; 901 -- -544 ; 882 -- 
-550 ; 881 -- 
-550 ; 881 -- 
-567 ; 923 -- 
-569 ; 878 -- 
-575 ; 876 -- -568 ; 911 -- 
-858 ; 995 -- 


-837 ; 1072 -- -545 ; 876 -- 
-563 ; 907 -- 
-828 ; 978 -- -486 ; 1016 -- -493 ; 878 -- 
-566 ; 910 -- -489 ; 1015 -- -463 ; 879 -- 
-492 ; 1014 -- 
-492 ; 1014 -- 
-663 ; 965 -- -411 ; 882 -- 
-662 ; 963 -- -387 ; 882 -- 
-364 ; 883 -- 
-487 ; 1014 -- -342 ; 884 -- 
-321 ; 884 -- 
-488 ; 1015 -- -321 ; 884 -- 
-302 ; 886 -- 
-284 ; 887 -- 
-265 ; 888 -- 
-248 ; 889 -- 
-504 ; 959 -- -230 ; 891 -- 
-504 ; 959 -- -230 ; 891 -- 
-215 ; 892 -- 
-618 ; 866 -- -201 ; 893 -- 
-852 ; 902 -- -186 ; 895 -- 
-490 ; 1072 -- -173 ; 895 -- 
-486 ; 1065 -- -160 ; 896 -- 
-486 ; 1065 -- -160 ; 896 -- 
-570 ; 883 -- -147 ; 897 -- 
-570 ; 882 -- -134 ; 898 -- 

-112 ; 900 -- 
-899 ; 966 -- -102 ; 900 -- 
-899 ; 966 -- -102 ; 900 -- 
-900 ; 966 -- -92 ; 902 -- 
-84 ; 902 -- 
-873 ; 887 -- 
-64 ; 904 -- 
-64 ; 904 -- 
-789 ; 1040 -- -59 ; 905 -- 
-52 ; 906 -- 
-46 ; 906 -- 
-39 ; 907 -- 


-33 ; 908 -- 

-955 ; 945 -- 

-923 ; 858 -- 

-618 ; 946 -- 

-7 ; 913 -- 
-6 ; 913 -- 
-496 ; 884 -- 

-6 ; 914 -- 
-7 ; 914 -- 
-458 ; 927 -- -8 ; 914 -- 

-459 ; 901 -- 
-459 ; 901 -- 


-32 ; 914 -- 
-35 ; 914 -- 
-41 ; 915 -- 
-41 ; 915 -- 
-48 ; 914 -- 
-469 ; 943 -- -56 ; 915 -- 
-469 ; 946 -- -63 ; 915 -- 
-565 ; 957 -- -469 ; 948 -- -77 ; 915 -- 
-468 ; 950 -- 
-565 ; 958 -- -468 ; 951 -- -87 ; 916 -- 
-484 ; 952 -- -467 ; 952 -- -98 ; 915 -- 
-467 ; 954 -- -110 ; 915 -- 
-844 ; 663 -- -484 ; 956 -- -467 ; 955 -- -125 ; 915 -- 
-844 ; 663 -- -484 ; 957 -- -467 ; 957 -- -139 ; 915 -- 
-860 ; 909 -- -844 ; 663 -- -805 ; 834 -- -511 ; 970 -- -467 ; 958 -- -155 ; 915 -- 
-903 ; 830 -- -805 ; 834 -- -511 ; 970 -- -467 ; 958 -- -155 ; 915 -- 
-904 ; 830 -- -468 ; 961 -- 
-468 ; 962 -- 



-468 ; 967 -- 


-485 ; 971 -- -283 ; 1026 -- -903 ; 881 -- 
-487 ; 973 -- -470 ; 893 -- -288 ; 1044 -- 
-487 ; 973 -- -470 ; 893 -- -288 ; 1044 -- 

-297 ; 1067 -- 
-302 ; 1077 -- 
-306 ; 1082 -- 
-310 ; 1090 -- 
-310 ; 1090 -- 
-313 ; 1093 -- 
-317 ; 1098 -- 
-320 ; 1103 -- 
-629 ; 743 -- -561 ; 1025 -- -323 ; 1106 -- 
-921 ; 822 -- -827 ; 943 -- -649 ; 751 -- -561 ; 1031 -- -327 ; 1110 -- 
-921 ; 822 -- -827 ; 944 -- -649 ; 751 -- -561 ; 1031 -- -327 ; 1110 -- 
-827 ; 944 -- -562 ; 1036 -- -331 ; 1112 -- 
-827 ; 945 -- -562 ; 1039 -- -334 ; 1116 -- 
-827 ; 945 -- -563 ; 1042 -- -338 ; 1119 -- 
-564 ; 1045 -- -341 ; 1121 -- 
-564 ; 1048 -- -345 ; 1123 -- 
-564 ; 1048 -- -345 ; 1123 -- 
-564 ; 1053 -- -349 ; 1125 -- 
-898 ; 869 -- -563 ; 1058 -- -354 ; 1127 -- 
-562 ; 1062 -- -550 ; 1059 -- -468 ; 1016 -- -358 ; 1129 -- 
-560 ; 1066 -- -549 ; 1064 -- -468 ; 1019 -- -362 ; 1131 -- 
-547 ; 1068 -- -467 ; 1021 -- -366 ; 1133 -- 
-547 ; 1068 -- -467 ; 1021 -- -366 ; 1133 -- 
-544 ; 1071 -- -467 ; 1024 -- -370 ; 1134 -- 
-541 ; 1075 -- -464 ; 915 -- -375 ; 1136 -- 
-930 ; 923 -- -835 ; 796 -- -536 ; 1080 -- -467 ; 1028 -- -380 ; 1138 -- 
-930 ; 925 -- -530 ; 1084 -- -385 ; 1140 -- 
-930 ; 925 -- -524 ; 1090 -- -467 ; 1031 -- -389 ; 1141 -- 
-930 ; 925 -- -524 ; 1090 -- -467 ; 1031 -- -389 ; 1142 -- 
-467 ; 1032 -- -462 ; 966 -- -393 ; 1143 -- 
-517 ; 1091 -- -466 ; 1033 -- -399 ; 1144 -- 
-515 ; 1084 -- -466 ; 1036 -- -459 ; 972 -- -404 ; 1145 -- 
-873 ; 944 -- -408 ; 1146 -- 
-872 ; 942 -- -512 ; 1082 -- -467 ; 1039 -- -414 ; 1148 -- 
-873 ; 944 -- -512 ; 1082 -- -467 ; 1039 -- -414 ; 1148 -- 
-468 ; 1041 -- -419 ; 1149 -- 
-513 ; 1083 -- -424 ; 1151 -- 
-664 ; 1021 -- -513 ; 1086 -- -430 ; 1152 -- 
-864 ; 1001 -- -637 ; 1031 -- -435 ; 1153 -- 
-864 ; 1001 -- -637 ; 1031 -- -435 ; 1153 -- 
-864 ; 1001 -- -464 ; 1005 -- -441 ; 1154 -- 
-570 ; 1072 -- -502 ; 1107 -- -447 ; 1156 -- 
-590 ; 1086 -- -570 ; 1076 -- -496 ; 1118 -- -452 ; 1156 -- 
-490 ; 1127 -- -458 ; 1158 -- 
-464 ; 1158 -- 
-464 ; 1158 -- 
-565 ; 1083 -- 

-568 ; 1087 -- -464 ; 1160 -- 
-464 ; 1029 -- 
-569 ; 1090 -- -464 ; 1151 -- -457 ; 1176 -- 
-569 ; 1090 -- -464 ; 1151 -- -457 ; 1176 -- 
-463 ; 1150 -- -453 ; 1183 -- 
-601 ; 1011 -- -462 ; 1148 -- -452 ; 1186 -- 
-601 ; 974 -- -460 ; 1146 -- 
-460 ; 1143 -- -450 ; 1190 -- 
-613 ; 1108 -- -460 ; 1138 -- -448 ; 1192 -- 
-613 ; 1108 -- -460 ; 1138 -- -448 ; 1192 -- 
-597 ; 992 -- -463 ; 1133 -- -446 ; 1194 -- 
-446 ; 1197 -- 
-445 ; 1199 -- 
-486 ; 1117 -- -444 ; 1203 -- 
-445 ; 1206 -- 
-445 ; 1206 -- 
-445 ; 1209 -- 
-445 ; 1212 -- 
-474 ; 1088 -- -447 ; 1215 -- 
-448 ; 1218 -- 
-450 ; 1222 -- 
-450 ; 1222 -- 
-453 ; 1223 -- 
-455 ; 1227 -- 
-457 ; 1229 -- 
-460 ; 1232 -- 
-463 ; 1235 -- 
-463 ; 1235 -- 


-508 ; 1147 -- 
-482 ; 1245 -- 
-487 ; 1248 -- 
-487 ; 1248 -- 
-493 ; 1251 -- -466 ; 1108 -- 
-499 ; 1254 -- 
-716 ; 1279 -- -505 ; 1256 -- -465 ; 1109 -- 
-512 ; 1258 -- 
-512 ; 1258 -- 
-520 ; 1262 -- 
-526 ; 1264 -- 
-534 ; 1266 -- 
-569 ; 1090 -- -543 ; 1268 -- 
-550 ; 1271 -- 
-550 ; 1271 -- 
-560 ; 1272 -- 
-568 ; 1276 -- 
-577 ; 1278 -- 
-586 ; 1280 -- -562 ; 1216 -- 







-622 ; 1288 -- 
-563 ; 1264 -- 
-570 ; 1271 -- 
-576 ; 1279 -- 
-595 ; 1278 -- -583 ; 1285 -- 
-508 ; 1109 -- 
-508 ; 1109 -- 
-606 ; 1288 -- -508 ; 1109 -- 
-561 ; 1130 -- 
-563 ; 1129 -- 
-564 ; 1127 -- 


-584 ; 1157 -- 


-640 ; 1273 -- 
-639 ; 1271 -- -487 ; 1117 -- 
-639 ; 1271 -- -487 ; 1117 -- 
-637 ; 1266 -- 
-636 ; 1264 -- -463 ; 1132 -- 
-634 ; 1262 -- 
-632 ; 1261 -- 
-724 ; 1227 -- 
-724 ; 1227 -- -463 ; 1134 -- 
-463 ; 1136 -- 
-464 ; 1136 -- 
-464 ; 1137 -- 
-464 ; 1137 -- 
-464 ; 1137 -- 
-484 ; 1123 -- -464 ; 1139 -- 
-708 ; 1234 -- -535 ; 1114 -- -464 ; 1139 -- 
-535 ; 1115 -- -463 ; 1140 -- 
-569 ; 1145 -- -463 ; 1140 -- 
-463 ; 1141 -- 
-462 ; 1141 -- 
-627 ; 1297 -- -534 ; 1118 -- -462 ; 1142 -- 
-533 ; 1118 -- -462 ; 1142 -- 
-533 ; 1119 -- -506 ; 1122 -- -462 ; 1143 -- 
-629 ; 1297 -- -462 ; 1144 -- 
-462 ; 1144 -- 
-462 ; 1144 -- 

-462 ; 1145 -- 
-632 ; 1299 -- 
-633 ; 1300 -- 
-463 ; 1147 -- 
-463 ; 1147 -- 
-531 ; 1130 -- -463 ; 1148 -- 
-636 ; 1300 -- -463 ; 1149 -- 
-463 ; 1149 -- 
-462 ; 1149 -- 
-462 ; 1150 -- 
-462 ; 1150 -- 
-506 ; 1129 -- -462 ; 1150 -- 
-462 ; 1151 -- 

-462 ; 1151 -- 
-462 ; 1151 -- 
-462 ; 1152 -- 
-462 ; 1152 -- 
-462 ; 1152 -- 
-462 ; 1152 -- 
-462 ; 1152 -- 
-462 ; 1152 -- 
-462 ; 1152 -- 
-509 ; 1132 -- -462 ; 1152 -- 
-463 ; 1152 -- 
-509 ; 1132 -- -462 ; 1152 -- 
-462 ; 1152 -- 
-462 ; 1152 -- 
-462 ; 1152 -- 
-462 ; 1151 -- 
-534 ; 1131 -- -509 ; 1132 -- -462 ; 1152 -- 
-611 ; 1304 -- -547 ; 1304 -- -462 ; 1151 -- 
-534 ; 1130 -- -462 ; 1152 -- 
-534 ; 1130 -- -462 ; 1152 -- 
-606 ; 1305 -- -534 ; 1130 -- -462 ; 1151 -- 
