646 ; 658 ; -1266
643 ; 663 ; -1275
639 ; 671 ; -1284
636 ; 676 ; -1293
632 ; 680 ; -1302
629 ; 683 ; -1311
629 ; 683 ; -1320
627 ; 685 ; -1329
624 ; 688 ; -1338
622 ; 690 ; -1347
620 ; 692 ; -1354
620 ; 692 ; -1370
617 ; 693 ; -1386
616 ; 694 ; -1401
614 ; 695 ; -1425
612 ; 695 ; -1449
611 ; 694 ; -1471
611 ; 695 ; -1484
609 ; 694 ; -1499
607 ; 693 ; -1514
607 ; 692 ; -1529
606 ; 691 ; -1544
604 ; 690 ; -1555
604 ; 690 ; -1573
603 ; 688 ; -1591
602 ; 686 ; -1608
601 ; 684 ; -1617
600 ; 681 ; -1631
600 ; 680 ; -1645
600 ; 680 ; -1659
598 ; 677 ; -1673
598 ; 674 ; -1687
597 ; 668 ; -1699
596 ; 662 ; -1706
596 ; 663 ; -1714
595 ; 659 ; -1719
594 ; 656 ; -1719
594 ; 651 ; -1719
594 ; 646 ; -1719
593 ; 642 ; -1719
593 ; 642 ; -1719
594 ; 637 ; -1719
593 ; 632 ; -1719
593 ; 629 ; -1718
592 ; 622 ; -1718
592 ; 616 ; -1734
592 ; 616 ; -1750
592 ; 612 ; -1757
592 ; 606 ; -1764
592 ; 596 ; -1771
592 ; 587 ; -1779
592 ; 587 ; -1787
591 ; 582 ; -1795
591 ; 576 ; -1800
591 ; 570 ; -1806
591 ; 563 ; -1813
591 ; 563 ; -1820
591 ; 557 ; -1827
591 ; 550 ; -1834
591 ; 543 ; -1841
591 ; 537 ; -1846
591 ; 530 ; -1806
591 ; 530 ; -1766
591 ; 523 ; -1726
591 ; 515 ; -1703
591 ; 508 ; -1680
591 ; 502 ; -1657
593 ; 494 ; -1634
593 ; 494 ; -1611
588 ; 524 ; -1588
584 ; 551 ; -1565
581 ; 575 ; -1542
577 ; 602 ; -1519
575 ; 620 ; -1496
575 ; 620 ; -1473
572 ; 640 ; -1450
569 ; 660 ; -1427
565 ; 678 ; -1404
563 ; 693 ; -1381
561 ; 709 ; -1358
561 ; 709 ; -1335
558 ; 724 ; -1312
556 ; 738 ; -1289
554 ; 753 ; -1266
552 ; 765 ; -1243
549 ; 777 ; -1220
549 ; 777 ; -1197
547 ; 789 ; -1174
545 ; 800 ; -1151
543 ; 811 ; -1128
541 ; 821 ; -1105
540 ; 828 ; -1082
540 ; 829 ; -1059
536 ; 841 ; -1036
534 ; 847 ; -1013
532 ; 856 ; -990
530 ; 863 ; -967
527 ; 870 ; -944
527 ; 870 ; -921
525 ; 875 ; -898
523 ; 881 ; -875
521 ; 887 ; -852
521 ; 895 ; -829
516 ; 899 ; -806
513 ; 899 ; -783
510 ; 899 ; -760
507 ; 899 ; -737
504 ; 899 ; -714
501 ; 899 ; -691
498 ; 899 ; -668
495 ; 899 ; -645
492 ; 899 ; -622
489 ; 899 ; -599
486 ; 899 ; -576
483 ; 899 ; -553
480 ; 899 ; -530
477 ; 899 ; -507
474 ; 899 ; -484
471 ; 899 ; -461
468 ; 899 ; -438
474 ; 902 ; -415
470 ; 898 ; -335
467 ; 894 ; -324
463 ; 886 ; -315
459 ; 878 ; -302
455 ; 870 ; -289
454 ; 862 ; -275
450 ; 855 ; -264
447 ; 845 ; -253
447 ; 845 ; -242
443 ; 838 ; -231
437 ; 817 ; -220
432 ; 796 ; -209
428 ; 782 ; -198
428 ; 782 ; -187
424 ; 766 ; -172
419 ; 740 ; -164
414 ; 715 ; -156
429 ; 708 ; -146
444 ; 701 ; -137
459 ; 694 ; -132
474 ; 687 ; -127
492 ; 681 ; -105
492 ; 681 ; -202
506 ; 683 ; -298
518 ; 684 ; -336
527 ; 683 ; -374
534 ; 683 ; -412
540 ; 682 ; -450
540 ; 682 ; -488
546 ; 681 ; -526
551 ; 679 ; -564
556 ; 676 ; -602
559 ; 674 ; -640
561 ; 673 ; -678
564 ; 671 ; -716
567 ; 670 ; -754
570 ; 668 ; -792
571 ; 667 ; -830
574 ; 665 ; -868
576 ; 664 ; -898
580 ; 662 ; -936
584 ; 659 ; -966
