1115;-492;655
;;645
;;636
;;626
;;617
;;609
1109;-466;601
1109;-466;
1108;-466;575
1106;-466;568
1105;-467;560
1103;-467;
1102;-467;
1102;-467;532
1099;-467;525
1099;-468;519
1096;-468;515
1095;-468;
1093;-468;493
1093;-468;487
1092;-468;481
1089;-469;475
1088;-468;470
1087;-468;465
1087;-468;461
1086;-468;456
1085;-468;
1084;-468;441
1083;-467;437
1083;-467;432
1082;-467;
1082;-467;420
1082;-466;418
1082;-466;
;;405
;;402
;;399
;;395
;;392
;;390
1007;-466;387
;;385
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
1150;-459;
;;
;;
;;
;;
;;
;;940
;;973
;;1006
1127;-349;1036
1128;-357;1065
1128;-364;1094
1129;-372;1117
1130;-380;1142
1130;-380;1166
1130;-388;1186
1131;-396;1208
1131;-412;
;;
1149;-397;
1161;-390;
1170;-386;
1177;-382;
1185;-378;
1193;-374;1400
1193;-374;1413
1202;-371;1425
1210;-369;
1216;-366;1458
1224;-364;1468
1232;-364;1479
1232;-364;1489
1238;-362;1498
1246;-362;
1253;-362;1455
1258;-363;1427
1266;-364;1401
1266;-364;
1273;-365;1333
1280;-367;1312
1289;-371;1291
1295;-374;1270
1302;-378;1252
1302;-378;1233
1309;-382;1215
1316;-387;1198
1324;-393;1180
1329;-399;1164
1337;-407;1148
1337;-407;1133
1346;-416;
1352;-423;1088
1358;-433;1074
1365;-444;
;;
;;1011
1390;-478;1000
